record_id,date,shift,production_line,product,production_quantity,defective_units,scrap_units,downtime_minutes,defect_category,downtime_reason,good_units,defect_rate,scrap_rate
3067,2025-12-07,Morning,Line C,Product Beta,1148,27,7,30.79,Coating Defect,Mechanical Failure,1114,0.0235,0.0061
3068,2025-12-07,Afternoon,Line C,Product Gamma,1104,65,13,76.37,Surface Defect,Mechanical Failure,1026,0.0589,0.0118
3069,2025-12-07,Night,Line C,Product Beta,1056,58,17,22.63,Dimensional Error,Material Shortage,981,0.0549,0.0161
3070,2025-12-08,Morning,Line A,Product Beta,1528,62,18,41.47,Coating Defect,Mechanical Failure,1448,0.0406,0.0118
3071,2025-12-08,Afternoon,Line A,Product Delta,1381,33,7,75.96,Coating Defect,Changeover,1341,0.0239,0.0051
3072,2025-12-08,Night,Line A,Product Alpha,1346,45,4,78.43,Surface Defect,Quality Issue,1297,0.0334,0.003
3073,2025-12-08,Morning,Line B,Product Gamma,1325,25,3,73.42,Dimensional Error,Maintenance,1297,0.0189,0.0023
3074,2025-12-08,Afternoon,Line B,Product Gamma,1189,36,6,41.07,Dimensional Error,Mechanical Failure,1147,0.0303,0.005
3075,2025-12-08,Night,Line B,Product Beta,1226,41,8,50.04,Assembly Error,Maintenance,1177,0.0334,0.0065
3076,2025-12-08,Morning,Line C,Product Alpha,1078,22,2,14.23,Surface Defect,,1054,0.0204,0.0019
3077,2025-12-08,Afternoon,Line C,Product Beta,1063,38,10,14.97,Dimensional Error,,1015,0.0357,0.0094
3078,2025-12-08,Night,Line C,Product Alpha,978,62,17,73.72,Dimensional Error,Material Shortage,899,0.0634,0.0174
3079,2025-12-09,Morning,Line A,Product Alpha,1449,87,17,12.15,Dimensional Error,,1345,0.06,0.0117
3080,2025-12-09,Afternoon,Line A,Product Alpha,1495,36,9,22.46,Surface Defect,Maintenance,1450,0.0241,0.006
3081,2025-12-09,Night,Line A,Product Alpha,1394,36,5,11.33,Dimensional Error,,1353,0.0258,0.0036
3082,2025-12-09,Morning,Line B,Product Alpha,1319,30,7,33.42,Assembly Error,Material Shortage,1282,0.0227,0.0053
3083,2025-12-09,Afternoon,Line B,Product Delta,1321,52,12,48.16,Dimensional Error,Quality Issue,1257,0.0394,0.0091
3084,2025-12-09,Night,Line B,Product Beta,1198,62,12,45.23,Coating Defect,Changeover,1124,0.0518,0.01
3085,2025-12-09,Morning,Line C,Product Gamma,1168,45,5,37.17,Assembly Error,Maintenance,1118,0.0385,0.0043
3086,2025-12-09,Afternoon,Line C,Product Gamma,1133,17,4,78.2,Surface Defect,Changeover,1112,0.015,0.0035
3087,2025-12-09,Night,Line C,Product Delta,1032,19,4,51.6,Surface Defect,Mechanical Failure,1009,0.0184,0.0039
3088,2025-12-10,Morning,Line A,Product Gamma,1497,29,3,26.35,Coating Defect,Quality Issue,1465,0.0194,0.002
3089,2025-12-10,Afternoon,Line A,Product Gamma,1404,33,10,75.93,Dimensional Error,Changeover,1361,0.0235,0.0071
3090,2025-12-10,Night,Line A,Product Delta,1326,77,18,34.53,Dimensional Error,Quality Issue,1231,0.0581,0.0136
3091,2025-12-10,Morning,Line B,Product Delta,1285,15,4,47.38,Surface Defect,Mechanical Failure,1266,0.0117,0.0031
3092,2025-12-10,Afternoon,Line B,Product Gamma,1164,48,6,34.07,Coating Defect,Changeover,1110,0.0412,0.0052
3093,2025-12-10,Night,Line B,Product Delta,1214,20,2,48.79,Dimensional Error,Material Shortage,1192,0.0165,0.0016
3094,2025-12-10,Morning,Line C,Product Beta,1107,19,4,28.33,Surface Defect,Changeover,1084,0.0172,0.0036
3095,2025-12-10,Afternoon,Line C,Product Delta,1161,14,3,56.19,Assembly Error,Maintenance,1144,0.0121,0.0026
3096,2025-12-10,Night,Line C,Product Delta,1033,28,4,20.66,Assembly Error,Quality Issue,1001,0.0271,0.0039
3097,2025-12-11,Morning,Line A,Product Gamma,1451,34,8,75.41,Coating Defect,Material Shortage,1409,0.0234,0.0055
3098,2025-12-11,Afternoon,Line A,Product Delta,1486,91,8,57.49,Surface Defect,Changeover,1387,0.0612,0.0054
3099,2025-12-11,Night,Line A,Product Alpha,1284,13,1,81.82,Surface Defect,Material Shortage,1270,0.0101,0.0008
3100,2025-12-11,Morning,Line B,Product Gamma,1341,73,14,24.4,Dimensional Error,Mechanical Failure,1254,0.0544,0.0104
3101,2025-12-11,Afternoon,Line B,Product Delta,1254,46,7,26.49,Assembly Error,Material Shortage,1201,0.0367,0.0056
3102,2025-12-11,Night,Line B,Product Alpha,1168,72,22,70.12,Surface Defect,Mechanical Failure,1074,0.0616,0.0188
3103,2025-12-11,Morning,Line C,Product Delta,1112,14,4,72.18,Dimensional Error,Material Shortage,1094,0.0126,0.0036
3104,2025-12-11,Afternoon,Line C,Product Gamma,1052,21,5,14.36,Surface Defect,,1026,0.02,0.0048
3105,2025-12-11,Night,Line C,Product Delta,1030,25,4,19.96,Coating Defect,Changeover,1001,0.0243,0.0039
3106,2025-12-12,Morning,Line A,Product Delta,1416,68,8,16.17,Assembly Error,Material Shortage,1340,0.048,0.0056
3107,2025-12-12,Afternoon,Line A,Product Gamma,1448,41,10,65.38,Coating Defect,Mechanical Failure,1397,0.0283,0.0069
3108,2025-12-12,Night,Line A,Product Delta,1294,27,8,79.75,Coating Defect,Mechanical Failure,1259,0.0209,0.0062
3109,2025-12-12,Morning,Line B,Product Gamma,1377,57,15,51.32,Surface Defect,Maintenance,1305,0.0414,0.0109
3110,2025-12-12,Afternoon,Line B,Product Beta,1190,57,10,36.35,Surface Defect,Quality Issue,1123,0.0479,0.0084
3111,2025-12-12,Night,Line B,Product Beta,1204,58,6,71.83,Surface Defect,Quality Issue,1140,0.0482,0.005
3112,2025-12-12,Morning,Line C,Product Delta,1098,43,4,56.09,Surface Defect,Quality Issue,1051,0.0392,0.0036
3113,2025-12-12,Afternoon,Line C,Product Delta,1134,10,2,82.16,Assembly Error,Material Shortage,1122,0.0088,0.0018
3114,2025-12-12,Night,Line C,Product Gamma,956,13,1,68.38,Coating Defect,Quality Issue,942,0.0136,0.001
3115,2025-12-13,Morning,Line A,Product Delta,1408,22,4,19.28,Dimensional Error,Quality Issue,1382,0.0156,0.0028
3116,2025-12-13,Afternoon,Line A,Product Beta,1512,21,5,10.82,Dimensional Error,,1486,0.0139,0.0033
3117,2025-12-13,Night,Line A,Product Beta,1436,76,9,81.78,Assembly Error,Changeover,1351,0.0529,0.0063
3118,2025-12-13,Morning,Line B,Product Alpha,1277,12,3,68.8,Surface Defect,Material Shortage,1262,0.0094,0.0023
3119,2025-12-13,Afternoon,Line B,Product Beta,1279,43,8,42.51,Dimensional Error,Material Shortage,1228,0.0336,0.0063
3120,2025-12-13,Night,Line B,Product Alpha,1093,38,9,80.22,Assembly Error,Mechanical Failure,1046,0.0348,0.0082
3121,2025-12-13,Morning,Line C,Product Alpha,1045,58,16,12.3,Dimensional Error,,971,0.0555,0.0153
3122,2025-12-13,Afternoon,Line C,Product Gamma,1079,51,14,51.15,Coating Defect,Changeover,1014,0.0473,0.013
3123,2025-12-13,Night,Line C,Product Gamma,1077,66,19,36.41,Surface Defect,Changeover,992,0.0613,0.0176
3124,2025-12-14,Morning,Line A,Product Beta,1557,22,2,39.79,Surface Defect,Maintenance,1533,0.0141,0.0013
3125,2025-12-14,Afternoon,Line A,Product Alpha,1527,57,12,37.34,Surface Defect,Changeover,1458,0.0373,0.0079
3126,2025-12-14,Night,Line A,Product Beta,1364,72,19,36.93,Surface Defect,Maintenance,1273,0.0528,0.0139
3127,2025-12-14,Morning,Line B,Product Delta,1338,35,9,68.36,Assembly Error,Changeover,1294,0.0262,0.0067
3128,2025-12-14,Afternoon,Line B,Product Delta,1165,39,10,68.49,Coating Defect,Mechanical Failure,1116,0.0335,0.0086
3129,2025-12-14,Night,Line B,Product Alpha,1168,66,17,49.7,Dimensional Error,Material Shortage,1085,0.0565,0.0146
3130,2025-12-14,Morning,Line C,Product Beta,1138,59,8,14.56,Surface Defect,,1071,0.0518,0.007
3131,2025-12-14,Afternoon,Line C,Product Alpha,1056,49,7,34.17,Surface Defect,Material Shortage,1000,0.0464,0.0066
3132,2025-12-14,Night,Line C,Product Delta,1060,29,4,16.31,Dimensional Error,Maintenance,1027,0.0274,0.0038
3133,2025-12-15,Morning,Line A,Product Delta,1567,82,24,8.89,Assembly Error,,1461,0.0523,0.0153
3134,2025-12-15,Afternoon,Line A,Product Beta,1385,82,18,45.24,Surface Defect,Material Shortage,1285,0.0592,0.013
3135,2025-12-15,Night,Line A,Product Beta,1306,52,8,48.65,Assembly Error,Changeover,1246,0.0398,0.0061
3136,2025-12-15,Morning,Line B,Product Gamma,1324,45,12,12.83,Assembly Error,,1267,0.034,0.0091
3137,2025-12-15,Afternoon,Line B,Product Beta,1280,26,7,71.33,Coating Defect,Changeover,1247,0.0203,0.0055
3138,2025-12-15,Night,Line B,Product Delta,1095,26,3,56.9,Dimensional Error,Quality Issue,1066,0.0237,0.0027
3139,2025-12-15,Morning,Line C,Product Alpha,1147,70,8,26.0,Coating Defect,Mechanical Failure,1069,0.061,0.007
3140,2025-12-15,Afternoon,Line C,Product Gamma,1190,28,7,75.7,Dimensional Error,Quality Issue,1155,0.0235,0.0059
3141,2025-12-15,Night,Line C,Product Beta,1106,57,8,61.01,Coating Defect,Mechanical Failure,1041,0.0515,0.0072
3142,2025-12-16,Morning,Line A,Product Delta,1542,76,9,69.4,Dimensional Error,Mechanical Failure,1457,0.0493,0.0058
3143,2025-12-16,Afternoon,Line A,Product Delta,1476,62,8,33.11,Dimensional Error,Quality Issue,1406,0.042,0.0054
3144,2025-12-16,Night,Line A,Product Alpha,1321,23,6,37.54,Assembly Error,Material Shortage,1292,0.0174,0.0045
3145,2025-12-16,Morning,Line B,Product Delta,1372,17,5,73.83,Dimensional Error,Maintenance,1350,0.0124,0.0036
3146,2025-12-16,Afternoon,Line B,Product Gamma,1302,16,2,17.0,Surface Defect,Material Shortage,1284,0.0123,0.0015
3147,2025-12-16,Night,Line B,Product Beta,1236,59,16,81.54,Dimensional Error,Maintenance,1161,0.0477,0.0129
3148,2025-12-16,Morning,Line C,Product Beta,1060,20,4,35.27,Dimensional Error,Changeover,1036,0.0189,0.0038
3149,2025-12-16,Afternoon,Line C,Product Beta,1037,23,7,68.88,Assembly Error,Maintenance,1007,0.0222,0.0068
3150,2025-12-16,Night,Line C,Product Alpha,984,60,8,63.19,Coating Defect,Maintenance,916,0.061,0.0081
3151,2025-12-17,Morning,Line A,Product Delta,1527,47,5,23.46,Coating Defect,Mechanical Failure,1475,0.0308,0.0033
3152,2025-12-17,Afternoon,Line A,Product Alpha,1463,59,11,43.99,Assembly Error,Material Shortage,1393,0.0403,0.0075
3153,2025-12-17,Night,Line A,Product Gamma,1420,32,8,22.38,Assembly Error,Mechanical Failure,1380,0.0225,0.0056
3154,2025-12-17,Morning,Line B,Product Gamma,1270,15,2,67.43,Coating Defect,Material Shortage,1253,0.0118,0.0016
3155,2025-12-17,Afternoon,Line B,Product Beta,1187,14,3,58.59,Surface Defect,Quality Issue,1170,0.0118,0.0025
3156,2025-12-17,Night,Line B,Product Alpha,1154,37,7,73.32,Surface Defect,Maintenance,1110,0.0321,0.0061
3157,2025-12-17,Morning,Line C,Product Delta,1199,13,2,21.36,Surface Defect,Material Shortage,1184,0.0108,0.0017
3158,2025-12-17,Afternoon,Line C,Product Gamma,1107,9,2,57.93,Dimensional Error,Mechanical Failure,1096,0.0081,0.0018
3159,2025-12-17,Night,Line C,Product Gamma,1087,62,7,39.73,Dimensional Error,Changeover,1018,0.057,0.0064
3160,2025-12-18,Morning,Line A,Product Gamma,1409,44,13,54.33,Assembly Error,Maintenance,1352,0.0312,0.0092
3161,2025-12-18,Afternoon,Line A,Product Alpha,1534,71,18,27.58,Dimensional Error,Quality Issue,1445,0.0463,0.0117
3162,2025-12-18,Night,Line A,Product Alpha,1372,49,5,37.4,Dimensional Error,Material Shortage,1318,0.0357,0.0036
3163,2025-12-18,Morning,Line B,Product Alpha,1210,39,7,53.3,Surface Defect,Mechanical Failure,1164,0.0322,0.0058
3164,2025-12-18,Afternoon,Line B,Product Beta,1328,50,9,52.55,Coating Defect,Changeover,1269,0.0377,0.0068
3165,2025-12-18,Night,Line B,Product Alpha,1112,66,5,51.05,Dimensional Error,Material Shortage,1041,0.0594,0.0045
3166,2025-12-18,Morning,Line C,Product Alpha,1151,39,12,81.58,Surface Defect,Mechanical Failure,1100,0.0339,0.0104
3167,2025-12-18,Afternoon,Line C,Product Delta,1085,22,5,61.4,Surface Defect,Quality Issue,1058,0.0203,0.0046
3168,2025-12-18,Night,Line C,Product Gamma,1063,15,3,51.33,Coating Defect,Maintenance,1045,0.0141,0.0028
3169,2025-12-19,Morning,Line A,Product Beta,1470,81,20,66.46,Coating Defect,Maintenance,1369,0.0551,0.0136
3170,2025-12-19,Afternoon,Line A,Product Alpha,1392,23,2,59.07,Coating Defect,Mechanical Failure,1367,0.0165,0.0014
3171,2025-12-19,Night,Line A,Product Alpha,1424,56,16,10.21,Coating Defect,,1352,0.0393,0.0112
3172,2025-12-19,Morning,Line B,Product Delta,1275,66,7,9.07,Coating Defect,,1202,0.0518,0.0055
3173,2025-12-19,Afternoon,Line B,Product Beta,1231,15,4,65.73,Assembly Error,Quality Issue,1212,0.0122,0.0032
3174,2025-12-19,Night,Line B,Product Beta,1249,15,4,79.47,Dimensional Error,Mechanical Failure,1230,0.012,0.0032
3175,2025-12-19,Morning,Line C,Product Gamma,1065,24,2,49.01,Dimensional Error,Maintenance,1039,0.0225,0.0019
3176,2025-12-19,Afternoon,Line C,Product Gamma,1124,47,5,51.95,Dimensional Error,Changeover,1072,0.0418,0.0044
3177,2025-12-19,Night,Line C,Product Gamma,1010,42,13,37.25,Coating Defect,Maintenance,955,0.0416,0.0129
3178,2025-12-20,Morning,Line A,Product Beta,1582,34,8,32.39,Dimensional Error,Changeover,1540,0.0215,0.0051
3179,2025-12-20,Afternoon,Line A,Product Alpha,1407,70,13,57.1,Coating Defect,Quality Issue,1324,0.0498,0.0092
3180,2025-12-20,Night,Line A,Product Delta,1370,69,6,60.8,Dimensional Error,Material Shortage,1295,0.0504,0.0044
3181,2025-12-20,Morning,Line B,Product Gamma,1338,58,13,78.57,Surface Defect,Quality Issue,1267,0.0433,0.0097
3182,2025-12-20,Afternoon,Line B,Product Beta,1218,71,14,79.25,Coating Defect,Maintenance,1133,0.0583,0.0115
3183,2025-12-20,Night,Line B,Product Beta,1090,31,8,48.18,Surface Defect,Mechanical Failure,1051,0.0284,0.0073
3184,2025-12-20,Morning,Line C,Product Alpha,1122,28,7,66.52,Coating Defect,Changeover,1087,0.025,0.0062
3185,2025-12-20,Afternoon,Line C,Product Alpha,1015,55,16,69.22,Surface Defect,Maintenance,944,0.0542,0.0158
3186,2025-12-20,Night,Line C,Product Beta,1070,22,4,19.2,Dimensional Error,Changeover,1044,0.0206,0.0037
3187,2025-12-21,Morning,Line A,Product Beta,1574,56,14,78.28,Dimensional Error,Changeover,1504,0.0356,0.0089
3188,2025-12-21,Afternoon,Line A,Product Gamma,1529,75,17,32.75,Assembly Error,Changeover,1437,0.0491,0.0111
3189,2025-12-21,Night,Line A,Product Gamma,1372,17,3,70.55,Coating Defect,Quality Issue,1352,0.0124,0.0022
3190,2025-12-21,Morning,Line B,Product Beta,1318,14,4,12.85,Surface Defect,,1300,0.0106,0.003
3191,2025-12-21,Afternoon,Line B,Product Gamma,1308,49,13,44.34,Coating Defect,Material Shortage,1246,0.0375,0.0099
3192,2025-12-21,Night,Line B,Product Delta,1105,16,4,50.92,Surface Defect,Quality Issue,1085,0.0145,0.0036
3193,2025-12-21,Morning,Line C,Product Beta,1069,34,7,79.1,Surface Defect,Quality Issue,1028,0.0318,0.0065
3194,2025-12-21,Afternoon,Line C,Product Alpha,1013,45,13,56.98,Surface Defect,Material Shortage,955,0.0444,0.0128
3195,2025-12-21,Night,Line C,Product Delta,1012,12,2,62.8,Surface Defect,Maintenance,998,0.0119,0.002
3196,2025-12-22,Morning,Line A,Product Delta,1534,67,11,82.57,Surface Defect,Maintenance,1456,0.0437,0.0072
3197,2025-12-22,Afternoon,Line A,Product Beta,1471,37,5,80.4,Dimensional Error,Mechanical Failure,1429,0.0252,0.0034
3198,2025-12-22,Night,Line A,Product Gamma,1298,12,3,57.15,Coating Defect,Changeover,1283,0.0092,0.0023
3199,2025-12-22,Morning,Line B,Product Gamma,1369,42,12,12.47,Surface Defect,,1315,0.0307,0.0088
3200,2025-12-22,Afternoon,Line B,Product Gamma,1244,60,14,31.2,Surface Defect,Quality Issue,1170,0.0482,0.0113
3201,2025-12-22,Night,Line B,Product Alpha,1108,59,9,17.48,Dimensional Error,Maintenance,1040,0.0532,0.0081
3202,2025-12-22,Morning,Line C,Product Beta,1049,19,4,15.96,Coating Defect,Mechanical Failure,1026,0.0181,0.0038
3203,2025-12-22,Afternoon,Line C,Product Beta,1114,69,16,64.36,Dimensional Error,Maintenance,1029,0.0619,0.0144
3204,2025-12-22,Night,Line C,Product Beta,1064,20,6,64.82,Dimensional Error,Maintenance,1038,0.0188,0.0056
3205,2025-12-23,Morning,Line A,Product Alpha,1509,38,6,39.69,Coating Defect,Maintenance,1465,0.0252,0.004
3206,2025-12-23,Afternoon,Line A,Product Delta,1529,29,3,29.04,Surface Defect,Mechanical Failure,1497,0.019,0.002
3207,2025-12-23,Night,Line A,Product Gamma,1393,24,3,63.15,Dimensional Error,Quality Issue,1366,0.0172,0.0022
3208,2025-12-23,Morning,Line B,Product Beta,1264,56,5,66.59,Surface Defect,Material Shortage,1203,0.0443,0.004
3209,2025-12-23,Afternoon,Line B,Product Gamma,1201,20,4,37.55,Dimensional Error,Mechanical Failure,1177,0.0167,0.0033
3210,2025-12-23,Night,Line B,Product Gamma,1242,47,6,73.3,Surface Defect,Material Shortage,1189,0.0378,0.0048
3211,2025-12-23,Morning,Line C,Product Alpha,1215,56,5,56.96,Surface Defect,Material Shortage,1154,0.0461,0.0041
3212,2025-12-23,Afternoon,Line C,Product Alpha,1044,37,9,56.58,Surface Defect,Changeover,998,0.0354,0.0086
3213,2025-12-23,Night,Line C,Product Delta,948,12,2,13.47,Coating Defect,,934,0.0127,0.0021
3214,2025-12-24,Morning,Line A,Product Alpha,1424,39,11,59.49,Coating Defect,Changeover,1374,0.0274,0.0077
3215,2025-12-24,Afternoon,Line A,Product Alpha,1530,24,5,41.09,Surface Defect,Material Shortage,1501,0.0157,0.0033
3216,2025-12-24,Night,Line A,Product Gamma,1278,27,3,18.02,Coating Defect,Material Shortage,1248,0.0211,0.0023
3217,2025-12-24,Morning,Line B,Product Gamma,1341,17,4,31.7,Surface Defect,Mechanical Failure,1320,0.0127,0.003
3218,2025-12-24,Afternoon,Line B,Product Delta,1333,61,10,16.04,Assembly Error,Changeover,1262,0.0458,0.0075
3219,2025-12-24,Night,Line B,Product Alpha,1245,63,15,64.57,Dimensional Error,Maintenance,1167,0.0506,0.012
3220,2025-12-24,Morning,Line C,Product Gamma,1094,36,8,72.55,Surface Defect,Maintenance,1050,0.0329,0.0073
3221,2025-12-24,Afternoon,Line C,Product Gamma,1099,64,10,15.7,Surface Defect,Maintenance,1025,0.0582,0.0091
3222,2025-12-24,Night,Line C,Product Beta,998,61,16,64.48,Assembly Error,Quality Issue,921,0.0611,0.016
3223,2025-12-25,Morning,Line A,Product Delta,1460,78,9,53.84,Dimensional Error,Maintenance,1373,0.0534,0.0062
3224,2025-12-25,Afternoon,Line A,Product Gamma,1378,51,14,40.08,Dimensional Error,Mechanical Failure,1313,0.037,0.0102
3225,2025-12-25,Night,Line A,Product Gamma,1349,25,5,47.5,Surface Defect,Changeover,1319,0.0185,0.0037
3226,2025-12-25,Morning,Line B,Product Gamma,1291,40,12,60.17,Assembly Error,Quality Issue,1239,0.031,0.0093
3227,2025-12-25,Afternoon,Line B,Product Alpha,1179,27,5,61.34,Coating Defect,Material Shortage,1147,0.0229,0.0042
3228,2025-12-25,Night,Line B,Product Alpha,1199,41,4,50.5,Surface Defect,Material Shortage,1154,0.0342,0.0033
3229,2025-12-25,Morning,Line C,Product Gamma,1071,34,8,60.21,Coating Defect,Changeover,1029,0.0317,0.0075
3230,2025-12-25,Afternoon,Line C,Product Delta,1090,10,3,68.94,Dimensional Error,Mechanical Failure,1077,0.0092,0.0028
3231,2025-12-25,Night,Line C,Product Beta,1109,19,4,16.76,Coating Defect,Material Shortage,1086,0.0171,0.0036
3232,2025-12-26,Morning,Line A,Product Alpha,1504,57,15,33.6,Dimensional Error,Mechanical Failure,1432,0.0379,0.01
3233,2025-12-26,Afternoon,Line A,Product Alpha,1459,83,13,50.46,Assembly Error,Changeover,1363,0.0569,0.0089
3234,2025-12-26,Night,Line A,Product Delta,1352,42,10,14.63,Coating Defect,,1300,0.0311,0.0074
3235,2025-12-26,Morning,Line B,Product Delta,1320,21,4,20.71,Assembly Error,Material Shortage,1295,0.0159,0.003
3236,2025-12-26,Afternoon,Line B,Product Alpha,1284,51,5,23.49,Dimensional Error,Mechanical Failure,1228,0.0397,0.0039
3237,2025-12-26,Night,Line B,Product Delta,1144,19,4,45.92,Assembly Error,Quality Issue,1121,0.0166,0.0035
3238,2025-12-26,Morning,Line C,Product Delta,1132,45,8,40.78,Assembly Error,Quality Issue,1079,0.0398,0.0071
3239,2025-12-26,Afternoon,Line C,Product Alpha,1084,30,9,69.25,Surface Defect,Quality Issue,1045,0.0277,0.0083
3240,2025-12-26,Night,Line C,Product Delta,977,52,6,62.82,Surface Defect,Material Shortage,919,0.0532,0.0061
3241,2025-12-27,Morning,Line A,Product Delta,1529,65,17,42.1,Coating Defect,Maintenance,1447,0.0425,0.0111
3242,2025-12-27,Afternoon,Line A,Product Gamma,1486,92,27,80.58,Surface Defect,Material Shortage,1367,0.0619,0.0182
3243,2025-12-27,Night,Line A,Product Delta,1302,74,14,55.79,Assembly Error,Maintenance,1214,0.0568,0.0108
3244,2025-12-27,Morning,Line B,Product Alpha,1257,46,13,50.83,Surface Defect,Quality Issue,1198,0.0366,0.0103
3245,2025-12-27,Afternoon,Line B,Product Alpha,1328,50,6,20.62,Assembly Error,Material Shortage,1272,0.0377,0.0045
3246,2025-12-27,Night,Line B,Product Gamma,1174,43,5,69.86,Dimensional Error,Material Shortage,1126,0.0366,0.0043
3247,2025-12-27,Morning,Line C,Product Gamma,1048,36,10,52.6,Dimensional Error,Material Shortage,1002,0.0344,0.0095
3248,2025-12-27,Afternoon,Line C,Product Alpha,1121,68,16,23.69,Surface Defect,Mechanical Failure,1037,0.0607,0.0143
3249,2025-12-27,Night,Line C,Product Beta,1095,17,4,68.93,Dimensional Error,Maintenance,1074,0.0155,0.0037
3250,2025-12-28,Morning,Line A,Product Beta,1451,58,8,77.06,Dimensional Error,Changeover,1385,0.04,0.0055
3251,2025-12-28,Afternoon,Line A,Product Gamma,1384,49,5,67.88,Coating Defect,Maintenance,1330,0.0354,0.0036
3252,2025-12-28,Night,Line A,Product Gamma,1300,11,2,19.81,Dimensional Error,Maintenance,1287,0.0085,0.0015
3253,2025-12-28,Morning,Line B,Product Gamma,1297,77,8,61.45,Assembly Error,Changeover,1212,0.0594,0.0062
3254,2025-12-28,Afternoon,Line B,Product Delta,1313,52,5,76.34,Coating Defect,Changeover,1256,0.0396,0.0038
3255,2025-12-28,Night,Line B,Product Alpha,1092,54,10,18.01,Assembly Error,Material Shortage,1028,0.0495,0.0092
