record_id,date,shift,production_line,product,production_quantity,defective_units,scrap_units,downtime_minutes,defect_category,downtime_reason
2712,2025-10-29,Night,Line A,Product Beta,1331,52,9,45.23,Surface Defect,Mechanical Failure
2713,2025-10-29,Morning,Line B,Product Alpha,1361,42,5,71.89,Coating Defect,Material Shortage
2714,2025-10-29,Afternoon,Line B,Product Alpha,1242,56,6,24.09,Surface Defect,Quality Issue
2715,2025-10-29,Night,Line B,Product Delta,1174,57,11,71.02,Surface Defect,Material Shortage
2716,2025-10-29,Morning,Line C,Product Beta,1192,15,2,27.4,Assembly Error,Mechanical Failure
2717,2025-10-29,Afternoon,Line C,Product Alpha,1077,10,2,44.83,Coating Defect,Material Shortage
2718,2025-10-29,Night,Line C,Product Beta,1062,32,6,53.24,Coating Defect,Quality Issue
2719,2025-10-30,Morning,Line A,Product Gamma,1440,17,4,36.66,Dimensional Error,Material Shortage
2720,2025-10-30,Afternoon,Line A,Product Beta,1462,71,11,25.72,Assembly Error,Changeover
2721,2025-10-30,Night,Line A,Product Beta,1328,47,7,69.16,Dimensional Error,Maintenance
2722,2025-10-30,Morning,Line B,Product Delta,1299,45,9,30.29,Dimensional Error,Quality Issue
2723,2025-10-30,Afternoon,Line B,Product Delta,1267,48,11,9.48,Assembly Error,None
2724,2025-10-30,Night,Line B,Product Beta,1242,50,5,62.51,Coating Defect,Quality Issue
2725,2025-10-30,Morning,Line C,Product Beta,1087,28,2,68.52,Dimensional Error,Changeover
2726,2025-10-30,Afternoon,Line C,Product Gamma,1112,68,6,70.52,Dimensional Error,Mechanical Failure
2727,2025-10-30,Night,Line C,Product Beta,1062,43,8,10.38,Dimensional Error,None
2728,2025-10-31,Morning,Line A,Product Gamma,1432,83,16,23.49,Coating Defect,Maintenance
2729,2025-10-31,Afternoon,Line A,Product Delta,1388,39,6,29.32,Surface Defect,Changeover
2730,2025-10-31,Night,Line A,Product Delta,1323,47,12,19.66,Surface Defect,Changeover
2731,2025-10-31,Morning,Line B,Product Alpha,1306,81,16,71.95,Coating Defect,Changeover
2732,2025-10-31,Afternoon,Line B,Product Gamma,1311,63,9,35.76,Dimensional Error,Material Shortage
2733,2025-10-31,Night,Line B,Product Delta,1169,72,21,58.02,Surface Defect,Maintenance
2734,2025-10-31,Morning,Line C,Product Gamma,1081,31,9,33.44,Coating Defect,Mechanical Failure
2735,2025-10-31,Afternoon,Line C,Product Alpha,1095,12,2,30.3,Coating Defect,Maintenance
2736,2025-10-31,Night,Line C,Product Beta,1112,36,7,22.98,Surface Defect,Mechanical Failure
2737,2025-11-01,Morning,Line A,Product Gamma,1418,15,3,60.63,Dimensional Error,Maintenance
2738,2025-11-01,Afternoon,Line A,Product Delta,1457,63,10,82.5,Assembly Error,Mechanical Failure
2739,2025-11-01,Night,Line A,Product Delta,1297,12,1,25.23,Coating Defect,Changeover
2740,2025-11-01,Morning,Line B,Product Beta,1320,48,9,35.53,Assembly Error,Quality Issue
2741,2025-11-01,Afternoon,Line B,Product Beta,1192,67,9,65.42,Coating Defect,Quality Issue
2742,2025-11-01,Night,Line B,Product Alpha,1211,76,16,9.17,Dimensional Error,None
2743,2025-11-01,Morning,Line C,Product Delta,1202,36,4,19.22,Assembly Error,Maintenance
2744,2025-11-01,Afternoon,Line C,Product Alpha,1055,47,13,66.48,Assembly Error,Changeover
2745,2025-11-01,Night,Line C,Product Delta,1097,64,9,51.16,Assembly Error,Mechanical Failure
2746,2025-11-02,Morning,Line A,Product Gamma,1471,35,6,42.39,Assembly Error,Changeover
2747,2025-11-02,Afternoon,Line A,Product Alpha,1502,83,18,78.06,Dimensional Error,Changeover
2748,2025-11-02,Night,Line A,Product Gamma,1389,49,12,28.98,Surface Defect,Quality Issue
2749,2025-11-02,Morning,Line B,Product Delta,1350,38,8,35.45,Surface Defect,Mechanical Failure
2750,2025-11-02,Afternoon,Line B,Product Delta,1297,52,8,24.49,Surface Defect,Maintenance
2751,2025-11-02,Night,Line B,Product Delta,1209,49,6,71.82,Assembly Error,Maintenance
2752,2025-11-02,Morning,Line C,Product Alpha,1157,62,14,11.67,Dimensional Error,None
2753,2025-11-02,Afternoon,Line C,Product Delta,1058,45,11,19.81,Surface Defect,Changeover
2754,2025-11-02,Night,Line C,Product Gamma,1046,58,15,62.54,Dimensional Error,Quality Issue
2755,2025-11-03,Morning,Line A,Product Gamma,1442,50,8,37.46,Surface Defect,Mechanical Failure
2756,2025-11-03,Afternoon,Line A,Product Gamma,1457,68,15,27.68,Surface Defect,Mechanical Failure
2757,2025-11-03,Night,Line A,Product Alpha,1394,46,4,8.05,Surface Defect,None
2758,2025-11-03,Morning,Line B,Product Delta,1376,31,6,19.77,Assembly Error,Maintenance
2759,2025-11-03,Afternoon,Line B,Product Alpha,1230,14,3,35.37,Assembly Error,Changeover
2760,2025-11-03,Night,Line B,Product Beta,1138,69,11,11.44,Surface Defect,None
2761,2025-11-03,Morning,Line C,Product Alpha,1160,26,7,41.12,Coating Defect,Quality Issue
2762,2025-11-03,Afternoon,Line C,Product Delta,1151,25,4,66.53,Dimensional Error,Maintenance
2763,2025-11-03,Night,Line C,Product Delta,1033,34,7,63.29,Dimensional Error,Material Shortage
2764,2025-11-04,Morning,Line A,Product Gamma,1543,60,14,66.36,Dimensional Error,Changeover
2765,2025-11-04,Afternoon,Line A,Product Gamma,1362,17,5,59.41,Assembly Error,Mechanical Failure
2766,2025-11-04,Night,Line A,Product Alpha,1429,66,13,47.59,Dimensional Error,Maintenance
2767,2025-11-04,Morning,Line B,Product Delta,1256,41,11,22.94,Assembly Error,Mechanical Failure
2768,2025-11-04,Afternoon,Line B,Product Beta,1264,43,6,48.72,Assembly Error,Maintenance
2769,2025-11-04,Night,Line B,Product Alpha,1138,23,6,48.05,Dimensional Error,Maintenance
2770,2025-11-04,Morning,Line C,Product Gamma,1184,25,4,29,Surface Defect,Material Shortage
2771,2025-11-04,Afternoon,Line C,Product Beta,1162,42,5,72.75,Coating Defect,Quality Issue
2772,2025-11-04,Night,Line C,Product Delta,1086,30,7,26.16,Coating Defect,Changeover
2773,2025-11-05,Morning,Line A,Product Delta,1468,41,9,60.65,Surface Defect,Material Shortage
2774,2025-11-05,Afternoon,Line A,Product Beta,1447,20,4,74.51,Dimensional Error,Mechanical Failure
2775,2025-11-05,Night,Line A,Product Gamma,1440,45,5,8.41,Dimensional Error,None
2776,2025-11-05,Morning,Line B,Product Gamma,1232,50,11,12.17,Surface Defect,None
2777,2025-11-05,Afternoon,Line B,Product Gamma,1303,29,7,53.97,Surface Defect,Material Shortage
2778,2025-11-05,Night,Line B,Product Gamma,1245,50,6,14.11,Dimensional Error,None
2779,2025-11-05,Morning,Line C,Product Alpha,1173,28,5,27.09,Assembly Error,Mechanical Failure
2780,2025-11-05,Afternoon,Line C,Product Beta,1141,37,7,8.93,Coating Defect,None
2781,2025-11-05,Night,Line C,Product Delta,1000,34,9,55.6,Surface Defect,Maintenance
2782,2025-11-06,Morning,Line A,Product Beta,1583,67,15,17.59,Coating Defect,Changeover
2783,2025-11-06,Afternoon,Line A,Product Alpha,1527,64,9,40.66,Surface Defect,Quality Issue
2784,2025-11-06,Night,Line A,Product Gamma,1428,63,5,27.91,Dimensional Error,Quality Issue
2785,2025-11-06,Morning,Line B,Product Alpha,1275,41,5,81.12,Dimensional Error,Maintenance
2786,2025-11-06,Afternoon,Line B,Product Alpha,1262,53,6,64.15,Dimensional Error,Changeover
2787,2025-11-06,Night,Line B,Product Alpha,1199,75,9,54.04,Assembly Error,Mechanical Failure
2788,2025-11-06,Morning,Line C,Product Gamma,1057,11,2,20.69,Assembly Error,Quality Issue
2789,2025-11-06,Afternoon,Line C,Product Alpha,1106,63,7,76.02,Dimensional Error,Changeover
2790,2025-11-06,Night,Line C,Product Beta,1081,51,8,42.5,Surface Defect,Material Shortage
2791,2025-11-07,Morning,Line A,Product Delta,1432,52,6,17.46,Coating Defect,Mechanical Failure
2792,2025-11-07,Afternoon,Line A,Product Gamma,1459,30,5,77.17,Assembly Error,Maintenance
2793,2025-11-07,Night,Line A,Product Gamma,1305,77,11,19.63,Dimensional Error,Quality Issue
2794,2025-11-07,Morning,Line B,Product Gamma,1236,54,16,38.25,Coating Defect,Maintenance
2795,2025-11-07,Afternoon,Line B,Product Beta,1188,71,15,79.41,Dimensional Error,Changeover
2796,2025-11-07,Night,Line B,Product Gamma,1199,74,20,46,Dimensional Error,Material Shortage
2797,2025-11-07,Morning,Line C,Product Delta,1109,65,10,32.78,Assembly Error,Changeover
2798,2025-11-07,Afternoon,Line C,Product Gamma,1116,21,6,59.89,Dimensional Error,Mechanical Failure
2799,2025-11-07,Night,Line C,Product Beta,1085,58,10,66.82,Dimensional Error,Material Shortage
2800,2025-11-08,Morning,Line A,Product Gamma,1559,33,9,45.3,Assembly Error,Quality Issue
2801,2025-11-08,Afternoon,Line A,Product Delta,1364,15,3,31.92,Coating Defect,Mechanical Failure
2802,2025-11-08,Night,Line A,Product Gamma,1357,55,12,79.87,Dimensional Error,Material Shortage
2803,2025-11-08,Morning,Line B,Product Delta,1228,33,4,8.9,Dimensional Error,None
2804,2025-11-08,Afternoon,Line B,Product Alpha,1218,38,5,39.76,Dimensional Error,Mechanical Failure
2805,2025-11-08,Night,Line B,Product Alpha,1133,60,6,47.62,Coating Defect,Mechanical Failure
2806,2025-11-08,Morning,Line C,Product Gamma,1133,38,5,8.67,Coating Defect,None
2807,2025-11-08,Afternoon,Line C,Product Gamma,1170,14,4,49.22,Assembly Error,Maintenance
2808,2025-11-08,Night,Line C,Product Delta,1124,64,10,74.8,Assembly Error,Changeover
2809,2025-11-09,Morning,Line A,Product Delta,1515,71,20,14.38,Assembly Error,None
2810,2025-11-09,Afternoon,Line A,Product Alpha,1467,42,9,40.66,Assembly Error,Quality Issue
2811,2025-11-09,Night,Line A,Product Beta,1412,80,23,72.84,Coating Defect,Material Shortage
2812,2025-11-09,Morning,Line B,Product Alpha,1242,62,8,69.93,Coating Defect,Maintenance
2813,2025-11-09,Afternoon,Line B,Product Delta,1192,16,3,20.03,Surface Defect,Changeover
2814,2025-11-09,Night,Line B,Product Beta,1242,31,6,14.44,Assembly Error,None
2815,2025-11-09,Morning,Line C,Product Gamma,1111,43,6,44.36,Dimensional Error,Material Shortage
2816,2025-11-09,Afternoon,Line C,Product Alpha,1074,19,2,76.46,Dimensional Error,Changeover
2817,2025-11-09,Night,Line C,Product Alpha,1098,60,18,27.3,Surface Defect,Maintenance
2818,2025-11-10,Morning,Line A,Product Alpha,1508,80,8,64.68,Coating Defect,Maintenance
2819,2025-11-10,Afternoon,Line A,Product Gamma,1453,44,9,36.86,Surface Defect,Material Shortage
2820,2025-11-10,Night,Line A,Product Beta,1278,16,3,37.47,Assembly Error,Quality Issue
2821,2025-11-10,Morning,Line B,Product Gamma,1221,33,9,60.15,Dimensional Error,Material Shortage
2822,2025-11-10,Afternoon,Line B,Product Gamma,1279,73,12,41.79,Assembly Error,Changeover
2823,2025-11-10,Night,Line B,Product Gamma,1155,61,14,21.15,Coating Defect,Maintenance
2824,2025-11-10,Morning,Line C,Product Gamma,1158,64,17,34.05,Coating Defect,Material Shortage
2825,2025-11-10,Afternoon,Line C,Product Delta,1105,24,6,74.02,Assembly Error,Quality Issue
2826,2025-11-10,Night,Line C,Product Beta,1047,27,8,29.4,Surface Defect,Material Shortage
2827,2025-11-11,Morning,Line A,Product Beta,1478,36,11,74.74,Dimensional Error,Material Shortage
2828,2025-11-11,Afternoon,Line A,Product Gamma,1442,39,12,80.73,Surface Defect,Quality Issue
2829,2025-11-11,Night,Line A,Product Beta,1342,76,16,39.2,Coating Defect,Material Shortage
2830,2025-11-11,Morning,Line B,Product Alpha,1348,26,5,76.2,Surface Defect,Mechanical Failure
2831,2025-11-11,Afternoon,Line B,Product Alpha,1337,28,3,60.79,Surface Defect,Material Shortage
2832,2025-11-11,Night,Line B,Product Beta,1096,63,11,65.04,Surface Defect,Maintenance
2833,2025-11-11,Morning,Line C,Product Alpha,1061,48,10,27.44,Surface Defect,Material Shortage
2834,2025-11-11,Afternoon,Line C,Product Beta,1018,52,6,73.41,Surface Defect,Quality Issue
2835,2025-11-11,Night,Line C,Product Delta,1059,59,13,46.32,Surface Defect,Material Shortage
2836,2025-11-12,Morning,Line A,Product Alpha,1452,45,4,48.2,Coating Defect,Maintenance
2837,2025-11-12,Afternoon,Line A,Product Beta,1457,67,8,14.45,Surface Defect,None
2838,2025-11-12,Night,Line A,Product Gamma,1303,16,4,9.51,Assembly Error,None
2839,2025-11-12,Morning,Line B,Product Alpha,1237,74,22,74.1,Coating Defect,Changeover
2840,2025-11-12,Afternoon,Line B,Product Beta,1321,26,6,26.36,Coating Defect,Changeover
2841,2025-11-12,Night,Line B,Product Gamma,1195,43,11,40.44,Coating Defect,Changeover
2842,2025-11-12,Morning,Line C,Product Delta,1044,49,9,40.93,Dimensional Error,Mechanical Failure
2843,2025-11-12,Afternoon,Line C,Product Beta,1163,40,8,23.77,Surface Defect,Mechanical Failure
2844,2025-11-12,Night,Line C,Product Delta,1081,11,2,9.02,Coating Defect,None
2845,2025-11-13,Morning,Line A,Product Alpha,1467,88,25,21.3,Dimensional Error,Quality Issue
2846,2025-11-13,Afternoon,Line A,Product Gamma,1524,49,7,22.87,Assembly Error,Quality Issue
2847,2025-11-13,Night,Line A,Product Delta,1365,60,14,43.47,Surface Defect,Material Shortage
2848,2025-11-13,Morning,Line B,Product Beta,1198,11,1,62.77,Dimensional Error,Maintenance
2849,2025-11-13,Afternoon,Line B,Product Beta,1219,31,3,12.01,Coating Defect,None
2850,2025-11-13,Night,Line B,Product Gamma,1179,17,4,64.31,Assembly Error,Quality Issue
2851,2025-11-13,Morning,Line C,Product Gamma,1047,42,8,68.38,Dimensional Error,Maintenance
2852,2025-11-13,Afternoon,Line C,Product Alpha,1126,23,2,38.27,Assembly Error,Quality Issue
2853,2025-11-13,Night,Line C,Product Beta,973,44,7,19.95,Surface Defect,Maintenance
2854,2025-11-14,Morning,Line A,Product Delta,1483,42,7,33.83,Dimensional Error,Material Shortage
2855,2025-11-14,Afternoon,Line A,Product Alpha,1396,37,9,55.42,Assembly Error,Maintenance
2856,2025-11-14,Night,Line A,Product Delta,1339,63,9,13.7,Dimensional Error,None
2857,2025-11-14,Morning,Line B,Product Delta,1311,22,5,51.89,Surface Defect,Maintenance
2858,2025-11-14,Afternoon,Line B,Product Delta,1247,40,8,62.19,Surface Defect,Quality Issue
2859,2025-11-14,Night,Line B,Product Delta,1118,11,1,37.83,Coating Defect,Changeover
2860,2025-11-14,Morning,Line C,Product Delta,1115,60,11,33.36,Surface Defect,Mechanical Failure
2861,2025-11-14,Afternoon,Line C,Product Delta,1081,32,3,53.55,Coating Defect,Changeover
2862,2025-11-14,Night,Line C,Product Gamma,1104,47,11,47.01,Dimensional Error,Mechanical Failure
2863,2025-11-15,Morning,Line A,Product Gamma,1468,39,7,29.89,Assembly Error,Quality Issue
2864,2025-11-15,Afternoon,Line A,Product Delta,1501,35,3,80.15,Assembly Error,Maintenance
2865,2025-11-15,Night,Line A,Product Delta,1443,36,6,15.99,Surface Defect,Maintenance
2866,2025-11-15,Morning,Line B,Product Delta,1222,57,16,47.1,Surface Defect,Quality Issue
2867,2025-11-15,Afternoon,Line B,Product Gamma,1256,55,5,68.9,Coating Defect,Maintenance
2868,2025-11-15,Night,Line B,Product Gamma,1095,43,7,12.21,Surface Defect,None
2869,2025-11-15,Morning,Line C,Product Delta,1106,33,5,12.01,Assembly Error,None
2870,2025-11-15,Afternoon,Line C,Product Delta,1098,48,10,14.29,Assembly Error,None
2871,2025-11-15,Night,Line C,Product Beta,955,52,13,81.76,Assembly Error,Mechanical Failure
2872,2025-11-16,Morning,Line A,Product Gamma,1411,55,5,26.88,Dimensional Error,Material Shortage
2873,2025-11-16,Afternoon,Line A,Product Delta,1537,89,23,56.03,Coating Defect,Changeover
2874,2025-11-16,Night,Line A,Product Alpha,1395,54,8,79.85,Surface Defect,Mechanical Failure
2875,2025-11-16,Morning,Line B,Product Gamma,1335,46,6,41.38,Assembly Error,Maintenance
2876,2025-11-16,Afternoon,Line B,Product Gamma,1246,20,3,53.53,Dimensional Error,Quality Issue
2877,2025-11-16,Night,Line B,Product Beta,1245,19,3,51.34,Coating Defect,Quality Issue
2878,2025-11-16,Morning,Line C,Product Delta,1109,20,2,55.62,Assembly Error,Changeover
2879,2025-11-16,Afternoon,Line C,Product Alpha,1066,12,3,10.09,Coating Defect,None
2880,2025-11-16,Night,Line C,Product Beta,1114,66,11,29.45,Dimensional Error,Changeover
2881,2025-11-17,Morning,Line A,Product Beta,1456,84,7,46.14,Coating Defect,Quality Issue
2882,2025-11-17,Afternoon,Line A,Product Beta,1524,26,4,48.27,Assembly Error,Mechanical Failure
2883,2025-11-17,Night,Line A,Product Gamma,1376,75,16,14.08,Surface Defect,None
2884,2025-11-17,Morning,Line B,Product Alpha,1272,36,8,55.24,Dimensional Error,Changeover
2885,2025-11-17,Afternoon,Line B,Product Beta,1317,28,4,32.38,Assembly Error,Quality Issue
2886,2025-11-17,Night,Line B,Product Beta,1130,26,4,34.31,Coating Defect,Quality Issue
2887,2025-11-17,Morning,Line C,Product Gamma,1216,65,8,35.92,Dimensional Error,Material Shortage
2888,2025-11-17,Afternoon,Line C,Product Gamma,1081,38,6,8.43,Assembly Error,None
2889,2025-11-17,Night,Line C,Product Beta,1008,40,10,62.11,Assembly Error,Quality Issue
2890,2025-11-18,Morning,Line A,Product Beta,1538,50,11,23.25,Dimensional Error,Changeover
2891,2025-11-18,Afternoon,Line A,Product Alpha,1408,61,12,66.19,Dimensional Error,Changeover
2892,2025-11-18,Night,Line A,Product Beta,1340,33,3,26.52,Surface Defect,Mechanical Failure
2893,2025-11-18,Morning,Line B,Product Delta,1356,47,11,13.35,Assembly Error,None
2894,2025-11-18,Afternoon,Line B,Product Delta,1165,14,4,79.38,Surface Defect,Mechanical Failure
2895,2025-11-18,Night,Line B,Product Beta,1088,12,2,16.84,Coating Defect,Mechanical Failure
2896,2025-11-18,Morning,Line C,Product Gamma,1188,40,11,73.56,Surface Defect,Maintenance
2897,2025-11-18,Afternoon,Line C,Product Alpha,1189,46,5,32.71,Surface Defect,Changeover
2898,2025-11-18,Night,Line C,Product Delta,1025,13,4,41.64,Dimensional Error,Changeover
2899,2025-11-19,Morning,Line A,Product Beta,1483,39,5,58.39,Assembly Error,Maintenance
2900,2025-11-19,Afternoon,Line A,Product Delta,1491,49,12,42.66,Assembly Error,Quality Issue
2901,2025-11-19,Night,Line A,Product Delta,1361,27,6,31.38,Surface Defect,Mechanical Failure
2902,2025-11-19,Morning,Line B,Product Beta,1210,48,13,73.27,Surface Defect,Quality Issue
2903,2025-11-19,Afternoon,Line B,Product Beta,1161,23,4,33.4,Coating Defect,Maintenance
2904,2025-11-19,Night,Line B,Product Alpha,1131,66,9,17.15,Surface Defect,Maintenance
2905,2025-11-19,Morning,Line C,Product Gamma,1053,22,5,33.5,Coating Defect,Changeover
2906,2025-11-19,Afternoon,Line C,Product Delta,1012,22,2,59.31,Coating Defect,Changeover
2907,2025-11-19,Night,Line C,Product Alpha,1080,24,6,29.04,Surface Defect,Maintenance
2908,2025-11-20,Morning,Line A,Product Alpha,1416,14,4,65.65,Dimensional Error,Quality Issue
2909,2025-11-20,Afternoon,Line A,Product Beta,1477,33,9,12.28,Dimensional Error,None
2910,2025-11-20,Night,Line A,Product Alpha,1290,77,12,74.51,Dimensional Error,Quality Issue
2911,2025-11-20,Morning,Line B,Product Alpha,1234,31,3,51.2,Surface Defect,Mechanical Failure
2912,2025-11-20,Afternoon,Line B,Product Alpha,1332,59,13,34.33,Surface Defect,Quality Issue
2913,2025-11-20,Night,Line B,Product Gamma,1228,11,1,8.05,Surface Defect,None
2914,2025-11-20,Morning,Line C,Product Gamma,1112,59,5,63.61,Coating Defect,Mechanical Failure
2915,2025-11-20,Afternoon,Line C,Product Delta,1018,26,6,47.18,Dimensional Error,Material Shortage
2916,2025-11-20,Night,Line C,Product Beta,1021,34,6,58.18,Coating Defect,Material Shortage
2917,2025-11-21,Morning,Line A,Product Beta,1538,47,8,70.98,Surface Defect,Quality Issue
2918,2025-11-21,Afternoon,Line A,Product Delta,1512,18,1,58.96,Dimensional Error,Maintenance
2919,2025-11-21,Night,Line A,Product Delta,1359,50,5,55.51,Dimensional Error,Maintenance
2920,2025-11-21,Morning,Line B,Product Beta,1363,51,7,74,Coating Defect,Mechanical Failure
2921,2025-11-21,Afternoon,Line B,Product Delta,1255,56,16,50.6,Surface Defect,Mechanical Failure
2922,2025-11-21,Night,Line B,Product Delta,1249,33,8,61.81,Coating Defect,Material Shortage
2923,2025-11-21,Morning,Line C,Product Gamma,1057,28,4,11.06,Surface Defect,None
2924,2025-11-21,Afternoon,Line C,Product Beta,1157,20,2,60.61,Coating Defect,Material Shortage
2925,2025-11-21,Night,Line C,Product Alpha,1089,13,4,80.84,Coating Defect,Mechanical Failure
2926,2025-11-22,Morning,Line A,Product Beta,1548,78,7,32.8,Assembly Error,Changeover
2927,2025-11-22,Afternoon,Line A,Product Beta,1416,40,7,51.84,Dimensional Error,Changeover
2928,2025-11-22,Night,Line A,Product Beta,1448,69,19,19.35,Coating Defect,Quality Issue
2929,2025-11-22,Morning,Line B,Product Gamma,1250,53,6,44.61,Coating Defect,Changeover
